"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254)",0.125063359596675,6,19,0.148264805619222,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Integrin-Mediated Signaling Pathway (GO:2001044)",0.125753808591612,6,18,0.120284575533923,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Blood Vessel Endothelial Cell Migration (GO:0043537)",0.125903215117592,9,29,0.0947651449016537,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nucleoside Triphosphate Biosynthetic Process (GO:0009142)",0.126646662313475,3,6,0.0925076881640563,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipid Hydroxylation (GO:0002933)",0.127209904400627,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Histone Deacetylase Activity, NAD-dependent (GO:0017136)",0.127720228691233,3,6,0.0925076881640563,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Respiratory Burst Involved in Inflammatory Response (GO:0060264)",0.127828912604402,2,3,0.0990032190406591,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mononuclear Cell Migration (GO:0071675)",0.127875989681428,4,10,0.111755297334096,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Granulocyte Chemotaxis (GO:0071621)",0.127952257761827,11,41,0.159621409388511,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::TBP-class Protein Binding (GO:0017025)",0.128135871210211,6,20,0.178848790811927,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)",0.128544464299607,10,37,0.168688861694585,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Intramolecular Oxidoreductase Activity, Interconverting Aldoses and Ketoses (GO:0016861)",0.128654354859224,3,6,0.0925076881640563,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Hyperpolarization (GO:0060081)",0.129122960048777,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Natural Killer Cell Mediated Immunity (GO:0002228)",0.129798125453235,9,33,0.178392966382705,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptidyl-lysine Modification (GO:0018205)",0.129926069649633,18,71,0.135903154915619,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Phospholipid Transport (GO:2001140)",0.129931630441581,4,9,0.078815695480485,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Serine Palmitoyltransferase Complex (GO:0017059)",0.130243487458858,3,8,0.191620296489746,"GO_Cellular_Component_2026",0.714238479613091,0.880431239275246,"n.s."
"GO_Biological_Process_2026::Formation of Translation Preinitiation Complex (GO:0001731)",0.131185900083298,3,8,0.191620296489746,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nodal Signaling Pathway (GO:0038092)",0.131640759784886,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cul5-RING Ubiquitin Ligase Complex (GO:0031466)",0.131683657527275,6,18,0.120284575533923,"GO_Cellular_Component_2026",0.714453886584154,0.689271163171921,"n.s."
"GO_Biological_Process_2026::Alternative mRNA Splicing, via Spliceosome (GO:0000380)",0.131926062928406,6,20,0.178848790811927,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Hydrolase Act, Acting on Carbon-Nitrogen (But Not Peptide) Bonds, in Linear Amidines (GO:0016813)",0.132528413109257,3,7,0.139094040806694,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ribonucleoside Triphosphate Phosphatase Activity (GO:0017111)",0.132850093792204,57,262,0.193159430046474,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Transcription Preinitiation Complex Assembly (GO:0070897)",0.13285334346458,13,51,0.179644788967601,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N-acetyltransferase Activity (GO:0008080)",0.132886906284963,5,14,0.118733039016407,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Large Ribosomal Subunit Assembly (GO:1902775)",0.133463726775292,5,14,0.118733039016407,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Riboflavin Transport (GO:0032218)",0.133493825847128,2,3,0.0990032190406591,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N-methyltransferase Activity (GO:0008170)",0.134330160130995,8,29,0.188779348399404,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Humoral Immune Response Mediated by Circulating Immunoglobulin (GO:0002455)",0.134571401883497,4,10,0.111755297334096,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Channel Inhibitor Activity (GO:0016248)",0.135343934878008,4,11,0.149654252279273,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nuclear mRNA Surveillance (GO:0071028)",0.135437784089181,4,11,0.149654252279273,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Proliferation Involved in Heart Morphogenesis (GO:2000138)",0.135975569587429,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cyclin-dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538)",0.13601897476808,12,45,0.151142449085226,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Kinetochore Microtubule (GO:0005828)",0.136197330731151,7,24,0.170887612420915,"GO_Cellular_Component_2026",0.731164617609335,0.862897844897687,"n.s."
"GO_Biological_Process_2026::Leukocyte Aggregation (GO:0070486)",0.136358601619892,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435)",0.13637015202976,10,36,0.147368845990565,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Oxygen Levels (GO:0071453)",0.136505390931462,4,11,0.149654252279273,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mitophagy (GO:1901526)",0.136509395410288,6,19,0.148264805619222,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lymphocyte Proliferation (GO:0050670)",0.136742674201458,6,18,0.120284575533923,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA-templated Transcription Termination (GO:0006353)",0.137311431550368,10,37,0.168688861694585,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pyroptotic Inflammatory Response (GO:0070269)",0.137982358569229,8,28,0.162844395710369,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Defense Response to Gram-positive Bacterium (GO:0050830)",0.137997712043421,12,46,0.17028427158908,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vitamin K Metabolic Process (GO:0042373)",0.138259541769671,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Primary Alcohol Metabolic Process (GO:0034308)",0.138355851061691,9,33,0.178392966382705,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Intracellular Membrane-Bounded Organelle (GO:0043231)",0.138548089306463,892,4539,0.364141987594923,"GO_Cellular_Component_2026",0.732778064010448,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Stem Cell Population Maintenance (GO:1902459)",0.139148181028218,11,41,0.159621409388511,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::INO80-type Complex (GO:0097346)",0.139371514135321,8,27,0.138694281859359,"GO_Cellular_Component_2026",0.732778064010448,0.754659157568233,"n.s."
"GO_Biological_Process_2026::Clathrin Coat Disassembly (GO:0072318)",0.139538594187002,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Natural Killer Cell Activation (GO:0032814)",0.139977579874894,6,20,0.178848790811927,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell-Cell Adhesion Mediated by Integrin (GO:0033634)",0.140025434740601,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Single-stranded Telomeric DNA Binding (GO:0043047)",0.140035645774101,4,12,0.191623269724612,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::General Transcription Initiation Factor Binding (GO:0140296)",0.140896595647029,9,32,0.154966357911526,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::MRNA Splice Site Recognition (GO:0006376)",0.141048446993617,8,28,0.162844395710369,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Response to Food (GO:0032096)",0.141438110757969,3,6,0.0925076881640563,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Peptidyl-lysine Hydroxylation (GO:0017185)",0.141448414894574,3,6,0.0925076881640563,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Heart Process (GO:0003015)",0.141579738484015,4,11,0.149654252279273,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of DNA Biosynthetic Process (GO:2000573)",0.141763451049609,10,39,0.215329508210151,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Erythropoietin (GO:0036018)",0.141892020306947,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Spindle Assembly (GO:0090169)",0.14210077220574,9,33,0.178392966382705,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Myoblast Migration (GO:0051451)",0.142471597629455,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Gene Expression (GO:0140053)",0.142647281981936,8,27,0.138694281859359,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of DNA Metabolic Process (GO:0051052)",0.142846265894673,27,122,0.260201363802806,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Membrane Organization (GO:0007006)",0.143351967868923,8,27,0.138694281859359,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Telethonin Binding (GO:0031433)",0.14363486387238,2,4,0.172790294928954,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Metabolic Process (GO:0009893)",0.143930703502498,11,40,0.140103017950778,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::L-amino Acid Metabolic Process (GO:0170033)",0.144069085680251,7,24,0.170887612420915,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Peptidase Activator Activity Involved in Apoptotic Process (GO:0016505)",0.144207407404716,4,11,0.149654252279273,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Amino Acid Stimulus (GO:0071230)",0.144264989190887,12,46,0.17028427158908,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Pore Complex Assembly (GO:0046931)",0.144289299275539,6,20,0.178848790811927,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Retinoic Acid 4-Hydroxylase Activity (GO:0008401)",0.144337916859316,2,4,0.172790294928954,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Interleukin-2 Production (GO:0032743)",0.14451223749686,10,39,0.215329508210151,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Skeletal Muscle Tissue Development (GO:0048643)",0.14459481893914,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Multivesicular Body-Lysosome Fusion (GO:0061763)",0.144832260088556,4,11,0.149654252279273,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Medium-chain Fatty Acid Catabolic Process (GO:0051793)",0.145141306769336,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ion Channel Inhibitor Activity (GO:0008200)",0.145475647914921,10,37,0.168688861694585,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Androsterone Dehydrogenase [NAD(P)+] Activity (GO:0047023)",0.145597405096943,3,8,0.191620296489746,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nucleoside Phosphate Catabolic Process (GO:1901292)",0.146158999204558,5,16,0.186187124090063,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Amyloid Fibril Formation (GO:1905907)",0.146683721756806,4,10,0.111755297334096,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Histone mRNA Metabolic Process (GO:0008334)",0.146762130525972,7,25,0.199880803581616,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Mononuclear Cell Migration (GO:0071677)",0.146785337703425,8,29,0.188779348399404,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Host-mediated Suppression of Symbiont Invasion (GO:0046597)",0.147739611498395,5,14,0.118733039016407,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Myeloid Cell Development (GO:0061515)",0.148681077737826,7,22,0.11911301863261,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Necroptotic Process (GO:0060544)",0.149135384485124,7,24,0.170887612420915,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Transcription Initiation by RNA Polymerase II (GO:0060260)",0.149167541199862,16,65,0.184319374365775,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Reg of Skeletal Muscle Contraction by Regulation of Release of Sequestered Calcium Ion (GO:0014809)",0.149455671909321,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of B Cell Apoptotic Process (GO:0002903)",0.149521079102685,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Oxidoreductase Activity (GO:0051353)",0.14957068997475,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Interferon-Beta (GO:0035456)",0.150181543806978,8,28,0.162844395710369,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::MRNA Cis Splicing, via Spliceosome (GO:0045292)",0.150429020758593,7,24,0.170887612420915,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Pyrimidine Nucleotide-Sugar Transmembrane Transporter Activity (GO:0015165)",0.150911788641466,3,8,0.191620296489746,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mitochondrial Electron Transport, NADH to Ubiquinone (GO:1902956)",0.15129896763384,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::RRNA Methyltransferase Activity (GO:0008649)",0.151514525978333,3,7,0.139094040806694,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Natural Killer Cell Lectin-Like Receptor Binding (GO:0046703)",0.15152860496468,3,8,0.191620296489746,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Microtubule Nucleation (GO:0010968)",0.151629862501948,6,19,0.148264805619222,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Hydroxymethyl-, Formyl- and Related Transferase Activity (GO:0016742)",0.151770864620694,3,7,0.139094040806694,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of DNA Recombination (GO:0045911)",0.151929785493896,14,56,0.187925720340852,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Exonuclease Activity (GO:0004527)",0.152258322023371,11,43,0.202395431797112,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Hematopoietic Stem Cell Homeostasis (GO:0061484)",0.15233833855269,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Vitamin (GO:0033273)",0.152680380928394,4,11,0.149654252279273,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Transforming Growth Factor Beta1 Production (GO:0032908)",0.152744948794482,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Oxidative Demethylation (GO:0070989)",0.152791434998436,3,7,0.139094040806694,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Skeletal Muscle Fiber Development (GO:0048743)",0.153318816870031,1,1,0.194766326452306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Sperm Capacitation (GO:1902490)",0.153318816870031,1,1,0.194766326452306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Estrogen 2-Hydroxylase Activity (GO:0101021)",0.153320901537261,1,1,0.194766326452306,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::MRNA 5'-UTR Binding (GO:0048027)",0.153334277240102,4,13,0.23669023830022,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Peroxisome Proliferator Activated Receptor Signaling Pathway (GO:0035360)",0.153846552395954,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Stem Cell Population Maintenance (GO:2000036)",0.153883346540456,15,60,0.177333917849014,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Defense Response to Bacterium (GO:1900424)",0.153972968978139,4,9,0.078815695480485,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylcholine Binding (GO:0031210)",0.153994916033981,7,24,0.170887612420915,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Behavioral Response to Nicotine (GO:0035095)",0.154476750018103,2,4,0.172790294928954,"GO_Biological_Process_2026",1,1,"n.s."
