"category","over_represented_pvalue_wal","numDEInCat","numInCat","over_represented_pvalue_naive","db","padj_wal","padj_naive","classification"
"GO_Biological_Process_2026::Nucleoside Phosphate Metabolic Process (GO:0006753)",0.173313498499894,8,26,0.179369414693761,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Purine-containing Compound Biosynthetic Process (GO:0072522)",0.173497713433841,8,26,0.179369414693761,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of B Cell Activation (GO:0050864)",0.173758159182021,9,29,0.153550127947432,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Antiporter Activity (GO:0015297)",0.174029387945589,12,41,0.154446345827295,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Retinoic Acid Receptor Signaling Pathway (GO:0048385)",0.174169058581146,4,10,0.149311078964126,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Extrinsic Apoptotic Signaling Pathway (GO:0097191)",0.174261291873652,19,70,0.158555519804782,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::N-methyltransferase Activity (GO:0008170)",0.17430198181287,8,28,0.241862898880893,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Monoatomic Ion Channel Activity (GO:0005216)",0.174523337062428,14,47,0.116909379951864,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Acetyl-CoA Metabolic Process (GO:0006084)",0.174751471757437,6,17,0.139507834647306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Chromosome Condensation (GO:0030261)",0.175095840005508,9,29,0.153550127947432,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Immune Effector Process (GO:0002698)",0.175121409290647,7,22,0.177429529438633,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::DNA Synthesis Involved in DNA Replication (GO:0090592)",0.175145522824967,6,19,0.209626725759321,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Digestive Tract Morphogenesis (GO:0048546)",0.175202202075862,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Proteinogenic Amino Acid Metabolic Process (GO:0170039)",0.17529597733726,7,22,0.177429529438633,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Synaptic Plasticity (GO:0031915)",0.175381939898484,3,6,0.118554405073627,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Ferrous Iron Binding (GO:0008198)",0.175398866870012,7,22,0.177429529438633,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Membrane Hyperpolarization (GO:0060081)",0.175473997520416,2,4,0.204750222956061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Deneddylation (GO:0000338)",0.175474409141945,4,11,0.196561457029878,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Gastrulation (GO:2000543)",0.17559118132925,2,3,0.119106398107552,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Telethonin Binding (GO:0031433)",0.175720122168288,2,4,0.204750222956061,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001243)",0.175835270632193,15,53,0.150675483272567,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Leukocyte Migration (GO:0002685)",0.176036115072013,5,13,0.127505946540061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Cholesterol Transport (GO:0032375)",0.176612921990887,3,6,0.118554405073627,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Androsterone Dehydrogenase [NAD(P)+] Activity (GO:0047023)",0.176804421202228,3,7,0.175324416807688,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Lumenal Side of Endoplasmic Reticulum Membrane (GO:0098553)",0.177307069222888,10,33,0.154679962067239,"GO_Cellular_Component_2026",0.90686422972785,0.848244953271955,"n.s."
"GO_Molecular_Function_2026::ATP Transmembrane Transporter Activity (GO:0005347)",0.177397654898686,5,14,0.164826509344348,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Quinone Biosynthetic Process (GO:1901663)",0.17739966032087,6,17,0.139507834647306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Ubiquinone Biosynthetic Process (GO:0006744)",0.17739966032087,6,17,0.139507834647306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein Processing (GO:0016485)",0.177461366959867,29,114,0.181702192842181,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Activated T Cell Proliferation (GO:0042104)",0.177601669279825,6,18,0.17311060653994,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Oxoglutarate Dehydrogenase Complex (GO:0045252)",0.177816515632912,3,7,0.175324416807688,"GO_Cellular_Component_2026",0.90686422972785,0.859763967037702,"n.s."
"GO_Biological_Process_2026::Midbody Abscission (GO:0061952)",0.177847925985444,7,23,0.210512496551035,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Leukocyte Proliferation (GO:0070665)",0.177884502030696,6,18,0.17311060653994,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SNARE Complex Assembly (GO:0035493)",0.177923367236727,4,11,0.196561457029878,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Phosphatidylinositol-4-phosphate Binding (GO:0070273)",0.177944228571024,8,26,0.179369414693761,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of B Cell Differentiation (GO:0045577)",0.178472075545601,6,17,0.139507834647306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Cellular Response to Erythropoietin (GO:0036018)",0.179162167914256,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Medium-chain Fatty Acid Metabolic Process (GO:0051791)",0.179414330624429,4,11,0.196561457029878,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Extracellular Membrane-Bounded Organelle (GO:0065010)",0.179766784650139,13,45,0.153516643928134,"GO_Cellular_Component_2026",0.907733269025453,0.848244953271955,"n.s."
"GO_Biological_Process_2026::Clathrin Coat Disassembly (GO:0072318)",0.180078101649245,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Type II Interferon Production (GO:0032689)",0.180331107639002,9,29,0.153550127947432,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Response to Increased Oxygen Levels (GO:0036296)",0.180923928230378,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Skeletal Muscle Fiber Development (GO:0048742)",0.181338636876617,2,4,0.204750222956061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::3'-UTR-mediated mRNA Stabilization (GO:0070935)",0.181615915756578,6,18,0.17311060653994,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Protein-DNA Complex Assembly (GO:0065004)",0.181985657505932,13,48,0.219037664154749,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::SRP-dependent Cotranslational Protein Targeting to Membrane, Signal Sequence Recognition (GO:0006617)",0.182656122958847,3,8,0.237697931056657,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::CAMP Response Element Binding Protein Binding (GO:0008140)",0.183088943733576,4,10,0.149311078964126,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cardiolipin Binding (GO:1901612)",0.183251481743287,4,10,0.149311078964126,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Nuclear Chromosome (GO:0000228)",0.183600314108017,23,93,0.260850163812542,"GO_Cellular_Component_2026",0.918001570540086,1,"n.s."
"GO_Biological_Process_2026::Nucleoside Salvage (GO:0043174)",0.184098578027915,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell-Cell Adhesion Mediated by Integrin (GO:0033634)",0.184642796041868,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lipoprotein Catabolic Process (GO:0042159)",0.184815800590087,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Oxidoreductase Activity (GO:0051353)",0.184962475855098,2,4,0.204750222956061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nodal Signaling Pathway (GO:0038092)",0.185331127987332,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Vascular Permeability (GO:0043117)",0.185669867976704,5,14,0.164826509344348,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Mitochondrial Outer Membrane Translocase Complex (GO:0005742)",0.185822897699404,7,22,0.177429529438633,"GO_Cellular_Component_2026",0.920093959482487,0.861800571559076,"n.s."
"GO_Molecular_Function_2026::Adenyl-nucleotide Exchange Factor Activity (GO:0000774)",0.185906476146356,5,15,0.205832810634706,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lymphocyte Proliferation (GO:0050670)",0.186015142399354,6,18,0.17311060653994,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Defense Response to Bacterium (GO:1900426)",0.186153661765489,3,6,0.118554405073627,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Interleukin-1 Binding (GO:0019966)",0.186231868171732,3,7,0.175324416807688,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitochondrial Large Ribosomal Subunit Assembly (GO:1902775)",0.186283302988912,5,14,0.164826509344348,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Myoblast Migration (GO:0051451)",0.186583494194898,2,4,0.204750222956061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)",0.186635548902333,19,70,0.158555519804782,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Cell Proliferation Involved in Heart Morphogenesis (GO:2000138)",0.18672378857302,2,4,0.204750222956061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Skeletal Muscle Tissue Development (GO:0048643)",0.18694112784383,2,4,0.204750222956061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Telomerase RNA Localization (GO:0090672)",0.186979661597878,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Telomerase RNA Localization to Cajal Body (GO:0090671)",0.186979661597878,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Channel Activity (GO:0015267)",0.187269493013017,12,40,0.134171165079674,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Proteolysis (GO:0030162)",0.18752898686725,13,45,0.153516643928134,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nucleosome Disassembly (GO:0006337)",0.187688328927999,4,11,0.196561457029878,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Nuclear-transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)",0.187703507143751,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Intracellular pH Reduction (GO:0051452)",0.187982757921909,10,34,0.179212014382857,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Mononuclear Cell Migration (GO:0071675)",0.188114459800887,4,10,0.149311078964126,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Negative Regulation of Protein Polyubiquitination (GO:1902915)",0.188132580493059,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)",0.188225929809933,7,21,0.146773534884823,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Serine Family Amino Acid Biosynthetic Process (GO:0009070)",0.188316706632962,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of T Cell Mediated Cytotoxicity (GO:0001914)",0.188491621530424,9,31,0.207881774613681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Tight Junction Organization (GO:0120193)",0.18859088124412,2,4,0.204750222956061,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of ERAD Pathway (GO:1904292)",0.189648769545536,7,23,0.210512496551035,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Mitotic Cytokinetic Process (GO:1902410)",0.190265301919462,8,27,0.209712851132342,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Endothelial Cell Migration (GO:0043542)",0.190265746776419,11,36,0.133463496533049,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Chemokine Activity (GO:0008009)",0.190367718845448,6,21,0.289219438175788,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Establishment of Epithelial Cell Apical/Basal Polarity (GO:0045198)",0.190402658103244,4,10,0.149311078964126,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Type 2 Mitophagy (GO:1905091)",0.19081543226892,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Sphingosine-1-phosphate Receptor Signaling Pathway (GO:0003376)",0.191158807155341,4,10,0.149311078964126,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211)",0.191698991729302,5,15,0.205832810634706,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Retrograde Protein Transport, ER to Cytosol (GO:0030970)",0.19204759787225,6,18,0.17311060653994,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Blood Circulation (GO:0008015)",0.192599102457269,9,31,0.207881774613681,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Cholesterol Binding (GO:0015485)",0.192854857530174,13,46,0.174112726607081,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Establishment of Epithelial Cell Polarity (GO:0090162)",0.192946119836548,6,17,0.139507834647306,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Aerobic Respiration (GO:1903715)",0.1934060294869,5,14,0.164826509344348,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::5'-3' Exonuclease Activity (GO:0008409)",0.193720659184953,5,15,0.205832810634706,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Natural Killer Cell Activation (GO:0030101)",0.193763221873929,9,32,0.237594595335095,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of T Cell Migration (GO:2000406)",0.193887344123948,7,23,0.210512496551035,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Megakaryocyte Differentiation (GO:0045652)",0.193926781291677,6,18,0.17311060653994,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Hyaluronan Metabolic Process (GO:0030212)",0.193966780157278,5,14,0.164826509344348,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Lysosomal Membrane Organization (GO:0097212)",0.194155672414268,6,19,0.209626725759321,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::NMDA Glutamate Receptor Activity (GO:0004972)",0.195415874453416,3,6,0.118554405073627,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::RNA Localization to Cajal Body (GO:0090670)",0.19593399694033,4,11,0.196561457029878,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Protease Binding (GO:0002020)",0.196073486984611,26,101,0.179805930877019,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Cellular_Component_2026::Cis-Golgi Network Membrane (GO:0033106)",0.196393020202191,4,11,0.196561457029878,"GO_Cellular_Component_2026",0.963081156760742,0.919691220965483,"n.s."
"GO_Biological_Process_2026::Response to Prostaglandin (GO:0034694)",0.196499775065869,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Extracellular Matrix Assembly (GO:1901203)",0.196622201587002,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Channel Activator Activity (GO:0099103)",0.197271194889266,4,11,0.196561457029878,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Vitamin K Metabolic Process (GO:0042373)",0.197276170658821,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902253)",0.197506080275427,4,11,0.196561457029878,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::1-Alkyl-2-Acetylglycerophosphocholine Esterase Activity (GO:0003847)",0.197608178716345,3,7,0.175324416807688,"GO_Molecular_Function_2026",1,1,"n.s."
"GO_Biological_Process_2026::Positive Regulation of Tumor Necrosis Factor Production (GO:0032760)",0.197853376459325,22,85,0.196614580760604,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Antigen Processing and Presentation of Exogenous Peptide Antigen via MHC Class Ib (GO:0002477)",0.19795793795649,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Biological_Process_2026::Regulation of Lymphocyte Mediated Immunity (GO:0002706)",0.19795793795649,3,7,0.175324416807688,"GO_Biological_Process_2026",1,1,"n.s."
"GO_Molecular_Function_2026::Myosin Heavy Chain Binding (GO:0032036)",0.198377450871838,3,7,0.175324416807688,"GO_Molecular_Function_2026",1,1,"n.s."
